Variation, Phi(rad), Theta(rad), rEphi(mag ang),rEtheta(mag ang)
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.792526803190927e-01,2.059488517353309e+00,4.809626206965372e-02 -2.670770275015554e+00,4.543755653105550e+00 -4.912444801557048e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.141592653589793e-01,2.059488517353309e+00,5.526639337002394e-02 -2.678974981484764e+00,4.815361367488772e+00 -5.134632166264771e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.490658503988659e-01,2.059488517353309e+00,6.570245414737899e-02 -2.676023840785976e+00,5.104014945732255e+00 -5.376500117292303e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.839724354387525e-01,2.059488517353309e+00,7.893181828038723e-02 -2.668107018165043e+00,5.408040994465025e+00 -5.636309095728196e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",4.188790204786391e-01,2.059488517353309e+00,9.420712307853001e-02 -2.659958324497022e+00,5.726241492217388e+00 -5.912534508945666e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",4.537856055185257e-01,2.059488517353309e+00,1.105049530754475e-01 -2.654229848027344e+00,6.057934533504272e+00 -6.203773751760764e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",4.886921905584123e-01,2.059488517353309e+00,1.265625708841977e-01 -2.652096374884495e+00,6.402943976832947e+00 -6.508663244834254e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",5.235987755982988e-01,2.059488517353309e+00,1.409496874993719e-01 -2.653924596465065e+00,6.761536586982050e+00 -6.825818897847873e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",5.585053606381855e-01,2.059488517353309e+00,1.521698430027077e-01 -2.659707887583111e+00,7.134309167035966e+00 -7.153807686401680e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",5.934119456780721e-01,2.059488517353309e+00,1.587839355229396e-01 -2.669303604675792e+00,7.522034310508857e+00 -7.491152454122338e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",6.283185307179586e-01,2.059488517353309e+00,1.595454818199575e-01 -2.682559784573565e+00,7.925478852624554e+00 -7.836366659257588e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",6.632251157578453e-01,2.059488517353309e+00,1.535343623952410e-01 -2.699399676292840e+00,8.345212962420398e+00 -8.188011050330468e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",6.981317007977318e-01,2.059488517353309e+00,1.402741291240235e-01 -2.719924721649906e+00,8.781429400308765e+00 -8.544760958709554e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",7.330382858376184e-01,2.059488517353309e+00,1.198181192868518e-01 -2.744643852123736e+00,9.233791450127399e+00 -8.905471768420300e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",7.679448708775050e-01,2.059488517353309e+00,9.279215933334993e-02 -2.775207226927928e+00,9.701324561670614e+00 -9.269231449596437e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",8.028514559173916e-01,2.059488517353309e+00,6.038844198926533e-02 -2.817821816095754e+00,1.018236138029939e+01 -9.635392441601323e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",8.377580409572782e-01,2.059488517353309e+00,2.435101089177446e-02 -2.918370976409269e+00,1.067454346203186e+01 -1.000357968807673e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",8.726646259971648e-01,2.059488517353309e+00,1.396902302103411e-02 5.318649864430270e-01,1.117487655258203e+01 -1.037367607127565e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",9.075712110370514e-01,2.059488517353309e+00,5.095869347034876e-02 3.450145856543760e-01,1.167983075209407e+01 -1.074578986748633e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",9.424777960769379e-01,2.059488517353309e+00,8.527068032785864e-02 2.898241160340406e-01,1.218547289001176e+01 -1.112021062679855e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",9.773843811168246e-01,2.059488517353309e+00,1.146127764065832e-01 2.483596311377831e-01,1.268761640394143e+01 -1.149736008051876e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.012290966156711e+00,2.059488517353309e+00,1.372065702319823e-01 2.111706958207529e-01,1.318197404111486e+01 -1.187774370031333e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.047197551196598e+00,2.059488517353309e+00,1.517845474058220e-01 1.765185019516567e-01,1.366430056321611e+01 -1.226190693638093e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.082104136236484e+00,2.059488517353309e+00,1.576828788873190e-01 1.447313422025413e-01,1.413051586116217e+01 -1.265039846380054e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.117010721276371e+00,2.059488517353309e+00,1.548869215968609e-01 1.175185851833835e-01,1.457680283322064e+01 -1.304374131916274e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.151917306316258e+00,2.059488517353309e+00,1.440264200437589e-01 9.848921592237335e-02,1.499967835026754e+01 -1.344241177561568e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.186823891356144e+00,2.059488517353309e+00,1.263393900030263e-01 9.490633769451949e-02,1.539603899742801e+01 -1.384682518981104e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.221730476396031e+00,2.059488517353309e+00,1.036631639841789e-01 1.223096756822344e-01,1.576318558972354e+01 -1.425732776977252e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.256637061435917e+00,2.059488517353309e+00,7.863983620017305e-02 2.173796542620592e-01,1.609883150405808e+01 -1.467419313267694e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.291543646475804e+00,2.059488517353309e+00,5.581617982971826e-02 4.709157384510066e-01,1.640109970573153e+01 -1.509762252746375e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.326450231515691e+00,2.059488517353309e+00,4.471997789949418e-02 1.005245174866334e+00,1.666851225305516e+01 -1.552774760375709e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.361356816555577e+00,2.059488517353309e+00,5.391462456227477e-02 1.544122428012914e+00,1.689997446096500e+01 -1.596463457394091e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.396263401595464e+00,2.059488517353309e+00,7.483607616522335e-02 1.789933737797531e+00,1.709475425985744e+01 -1.640828854008010e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.431169986635350e+00,2.059488517353309e+00,9.837016736838801e-02 1.860562405359503e+00,1.725245601129806e+01 -1.685865667695875e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.466076571675237e+00,2.059488517353309e+00,1.212329051934789e-01 1.851768465540525e+00,1.737298742105305e+01 -1.731562893453428e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.500983156715124e+00,2.059488517353309e+00,1.424142793851067e-01 1.804124530718600e+00,1.745651833700744e+01 -1.777903501361213e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.535889741755010e+00,2.059488517353309e+00,1.616690714137312e-01 1.736846655841059e+00,1.750343108056233e+01 -1.824863663656640e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.570796326794897e+00,2.059488517353309e+00,1.789807632376006e-01 1.661059805121053e+00,1.751426334327637e+01 -1.872411461684070e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.605702911834783e+00,2.059488517353309e+00,1.943150551046388e-01 1.584345982059479e+00,1.748964630993208e+01 -1.920505092582051e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.640609496874670e+00,2.059488517353309e+00,2.075113343661774e-01 1.512341913657600e+00,1.743024224450516e+01 -1.969090681417862e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.675516081914556e+00,2.059488517353309e+00,2.182755476998777e-01 1.449345611141481e+00,1.733668702367993e+01 -2.018099896569433e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.710422666954443e+00,2.059488517353309e+00,2.262482991038139e-01 1.398630423219938e+00,1.720954381132283e+01 -2.067447649944787e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.745329251994330e+00,2.059488517353309e+00,2.311145360425076e-01 1.362692885925238e+00,1.704927409631468e+01 -2.117030222332745e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.780235837034216e+00,2.059488517353309e+00,2.327188235835327e-01 1.343462983167547e+00,1.685623159006702e+01 -2.166724172173784e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.815142422074103e+00,2.059488517353309e+00,2.311548080369262e-01 1.342431678761265e+00,1.663068297577892e+01 -2.216386352887475e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.850049007113989e+00,2.059488517353309e+00,2.268046817460727e-01 1.360635982180951e+00,1.637285724388171e+01 -2.265855277883678e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.884955592153876e+00,2.059488517353309e+00,2.203114653970567e-01 1.398459234226700e+00,1.608302242555196e+01 -2.314953942370456e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.919862177193763e+00,2.059488517353309e+00,2.124754357835015e-01 1.455260977051234e+00,1.576158513514976e+01 -2.363494055634944e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.954768762233649e+00,2.059488517353309e+00,2.040819198036935e-01 1.528967019385925e+00,1.540920477534844e+01 -2.411281481245039e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.989675347273536e+00,2.059488517353309e+00,1.956959896348140e-01 1.615896057174052e+00,1.502691101754199e+01 -2.458122550557956e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.024581932313422e+00,2.059488517353309e+00,1.874926746915529e-01 1.711128833680146e+00,1.461621082951460e+01 -2.503830826222120e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.059488517353309e+00,2.059488517353309e+00,1.792007803199398e-01 1.809473308319476e+00,1.417917048105369e+01 -2.548233855973893e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.094395102393195e+00,2.059488517353309e+00,1.701971231379481e-01 1.906656291404629e+00,1.371845908341076e+01 -2.591179470320211e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.129301687433082e+00,2.059488517353309e+00,1.597136202397896e-01 2.000204981715193e+00,1.323734349301418e+01 -2.632541228667162e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.164208272472969e+00,2.059488517353309e+00,1.470705172203156e-01 2.089781942440329e+00,1.273962962258540e+01 -2.672222690765766e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.199114857512855e+00,2.059488517353309e+00,1.318582424623964e-01 2.177201322528167e+00,1.222955172649269e+01 -2.710160269352802e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.234021442552742e+00,2.059488517353309e+00,1.140351765660661e-01 2.266663499823438e+00,1.171161810065979e+01 -2.746324497592378e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.268928027592628e+00,2.059488517353309e+00,9.395260806600551e-02 2.366084592265574e+00,1.119042773942328e+01 -2.780719622264034e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.303834612632515e+00,2.059488517353309e+00,7.235600785080766e-02 2.491750300093110e+00,1.067047676530452e+01 -2.813381518818185e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.338741197672402e+00,2.059488517353309e+00,5.050332927870539e-02 2.684864390291485e+00,1.015597511970105e+01 -2.844374027852593e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.373647782712288e+00,2.059488517353309e+00,3.106897058584834e-02 3.078059916894955e+00,9.650692746951609e+00 -2.873783939498992e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.408554367752175e+00,2.059488517353309e+00,2.259510544602271e-02 -2.323672324402887e+00,9.157850510293693e+00 -2.901714995622508e+00
