Variation, Phi(rad), Theta(rad), rEphi(mag ang),rEtheta(mag ang)
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-2.164208272472969e+00,1.640609496874670e+00,6.549126342830013e-02 -3.637148754545436e-01,9.214527422076937e+00 -2.131881968768706e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-2.129301687433082e+00,1.640609496874670e+00,7.020871070266033e-02 -3.446094707473368e-01,9.265970848680094e+00 -2.119652250198113e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-2.094395102393195e+00,1.640609496874670e+00,7.239938417194043e-02 -3.197591467766583e-01,9.334269217529529e+00 -2.108791401096442e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-2.059488517353309e+00,1.640609496874670e+00,7.209715727596969e-02 -2.876071226146543e-01,9.417913923777025e+00 -2.100058138493637e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-2.024581932313422e+00,1.640609496874670e+00,6.953722774079042e-02 -2.454917910358493e-01,9.514160227049322e+00 -2.093983362493771e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.989675347273536e+00,1.640609496874670e+00,6.513438016010184e-02 -1.893505247138078e-01,9.619362622822306e+00 -2.090835024194133e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.954768762233649e+00,1.640609496874670e+00,5.945667659668941e-02 -1.133235885140758e-01,9.729351703770096e+00 -2.090616958666101e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.919862177193763e+00,1.640609496874670e+00,5.320163444739839e-02 -9.566206860111011e-03,9.839781922560475e+00 -2.093095881522078e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.884955592153876e+00,1.640609496874670e+00,4.717294521837550e-02 1.307749935336524e-01,9.946411362989279e+00 -2.097847230502711e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.850049007113989e+00,1.640609496874670e+00,4.222669980803729e-02 3.133705985832840e-01,1.004530563094199e+01 -2.104310163811912e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.815142422074103e+00,1.640609496874670e+00,3.911027053008172e-02 5.320898762468059e-01,1.013297853730355e+01 -2.111843721830952e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.780235837034216e+00,1.640609496874670e+00,3.815888542957859e-02 7.631855001341882e-01,1.020648979202326e+01 -2.119778679810687e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.745329251994330e+00,1.640609496874670e+00,3.907428335125412e-02 9.761906297417819e-01,1.026351724775676e+01 -2.127462092530411e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.710422666954443e+00,1.640609496874670e+00,4.109002324798239e-02 1.153544215509476e+00,1.030241332437159e+01 -2.134293524315897e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.675516081914556e+00,1.640609496874670e+00,4.335742235213434e-02 1.295299365838279e+00,1.032224673651083e+01 -2.139753335970481e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.640609496874670e+00,1.640609496874670e+00,4.519114496133728e-02 1.410901749607251e+00,1.032282446359787e+01 -2.143424177667975e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.605702911834783e+00,1.640609496874670e+00,4.612794446481724e-02 1.512002864070682e+00,1.030468613036772e+01 -2.145007083682149e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.570796326794897e+00,1.640609496874670e+00,4.591545092450893e-02 1.609907883579010e+00,1.026906340081970e+01 -2.144333372478326e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.535889741755010e+00,1.640609496874670e+00,4.450321532006539e-02 1.715641533243388e+00,1.021779987114601e+01 -2.141373030189068e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.500983156715124e+00,1.640609496874670e+00,4.205459748989047e-02 1.840835972121504e+00,1.015323151387999e+01 -2.136239521075213e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.466076571675237e+00,1.640609496874670e+00,3.897547565110809e-02 1.998184316570934e+00,1.007803338981249e+01 -2.129190175130459e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.431169986635350e+00,1.640609496874670e+00,3.593418648042294e-02 2.199358384324033e+00,9.995044535858373e+00 -2.120620630555402e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.396263401595464e+00,1.640609496874670e+00,3.379038164763675e-02 2.446936763220334e+00,9.907088767760747e+00 -2.111051457005814e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.361356816555577e+00,1.640609496874670e+00,3.328989696420570e-02 2.722237883384302e+00,9.816813157170222e+00 -2.101105235355473e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.326450231515691e+00,1.640609496874670e+00,3.457923723168332e-02 2.987869754522313e+00,9.726566261392911e+00 -2.091473118807468e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.291543646475804e+00,1.640609496874670e+00,3.703777130509375e-02 -3.069520416470924e+00,9.638333090053587e+00 -2.082871197391031e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.256637061435917e+00,1.640609496874670e+00,3.964725956947690e-02 -2.890364056198069e+00,9.553732761139223e+00 -2.075988614260342e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.221730476396031e+00,1.640609496874670e+00,4.142568080572152e-02 -2.749110442181740e+00,9.474069435380507e+00 -2.071431013290358e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.186823891356144e+00,1.640609496874670e+00,4.162654453214208e-02 -2.632492751802465e+00,9.400411440044845e+00 -2.069664227975822e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.151917306316258e+00,1.640609496874670e+00,3.978926715601114e-02 -2.526592947825490e+00,9.333663110829258e+00 -2.070963970827936e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.117010721276371e+00,1.640609496874670e+00,3.575738051901974e-02 -2.415055133923457e+00,9.274594116291652e+00 -2.075377589224475e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.082104136236484e+00,1.640609496874670e+00,2.972832291092861e-02 -2.271487870636530e+00,9.223804543081776e+00 -2.082703653018601e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.047197551196598e+00,1.640609496874670e+00,2.245099262955514e-02 -2.036879019229727e+00,9.181628837265608e+00 -2.092494038522534e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.012290966156711e+00,1.640609496874670e+00,1.605925288490432e-02 -1.564602024558668e+00,9.148010617947643e+00 -2.104081003204418e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-9.773843811168246e-01,1.640609496874670e+00,1.556891557767031e-02 -7.973104832537260e-01,9.122402564780389e+00 -2.116628448567394e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-9.424777960769379e-01,1.640609496874670e+00,2.239263839510060e-02 -2.605112565622345e-01,9.103750437429602e+00 -2.129202648393939e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-9.075712110370514e-01,1.640609496874670e+00,3.173487301873509e-02 -1.390361852716365e-02,9.090602473506232e+00 -2.140854287414183e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-8.726646259971648e-01,1.640609496874670e+00,4.075490019312752e-02 1.070741274595980e-01,9.081348437635519e+00 -2.150701958228642e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-8.377580409572782e-01,1.640609496874670e+00,4.812944325766313e-02 1.708635157312687e-01,9.074548439269446e+00 -2.158007912955383e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-8.028514559173916e-01,1.640609496874670e+00,5.307533179827283e-02 2.026015240870806e-01,9.069276029367003e+00 -2.162239356385954e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-7.679448708775050e-01,1.640609496874670e+00,5.512989179208144e-02 2.115643563620141e-01,9.065385946180950e+00 -2.163111534931402e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-7.330382858376184e-01,1.640609496874670e+00,5.412033622186727e-02 1.993333925135084e-01,9.063629549470450e+00 -2.160610945543187e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-6.981317007977318e-01,1.640609496874670e+00,5.017923598557668e-02 1.612352391772660e-01,9.065577135701597e+00 -2.154997623511153e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-6.632251157578453e-01,1.640609496874670e+00,4.379200015609971e-02 8.368205721796056e-02,9.073355823981784e+00 -2.146785265638461e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-6.283185307179586e-01,1.640609496874670e+00,3.593428178478999e-02 -6.408468853223941e-02,9.089260587526978e+00 -2.136698237543343e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-5.934119456780721e-01,1.640609496874670e+00,2.847436238287088e-02 -3.429304093955121e-01,9.115329813022441e+00 -2.125606488532954e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-5.585053606381855e-01,1.640609496874670e+00,2.479092423103495e-02 -8.030394109086911e-01,9.152984435301335e+00 -2.114443203980638e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-5.235987755982988e-01,1.640609496874670e+00,2.783310666647917e-02 -1.286592743758555e+00,9.202807878168672e+00 -2.104114423525279e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-4.886921905584123e-01,1.640609496874670e+00,3.582690158649734e-02 -1.590889198289871e+00,9.264499843386615e+00 -2.095412781585015e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-4.537856055185257e-01,1.640609496874670e+00,4.541173062846138e-02 -1.742097096895698e+00,9.336986310496702e+00 -2.088947354104848e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-4.188790204786391e-01,1.640609496874670e+00,5.463549848857646e-02 -1.806980894863242e+00,9.418628977750048e+00 -2.085098189032245e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-3.839724354387525e-01,1.640609496874670e+00,6.255417126479237e-02 -1.821919292519496e+00,9.507461808370881e+00 -2.083998866140360e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-3.490658503988659e-01,1.640609496874670e+00,6.874254188464905e-02 -1.804188591344486e+00,9.601391652904631e+00 -2.085545361764056e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-3.141592653589793e-01,1.640609496874670e+00,7.309173157911171e-02 -1.762241153893622e+00,9.698325942185040e+00 -2.089426016395288e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-2.792526803190927e-01,1.640609496874670e+00,7.571274949871805e-02 -1.700527462940395e+00,9.796220978118932e+00 -2.095165891092249e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-2.443460952792061e-01,1.640609496874670e+00,7.686725205139439e-02 -1.621789669099943e+00,9.893068839067501e+00 -2.102178819668157e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-2.094395102393196e-01,1.640609496874670e+00,7.690075356028078e-02 -1.528306737784638e+00,9.986853723565440e+00 -2.109821339625072e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.745329251994329e-01,1.640609496874670e+00,7.617323647949420e-02 -1.422640199833935e+00,1.007550929491381e+01 -2.117443898828793e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.396263401595464e-01,1.640609496874670e+00,7.499156697783083e-02 -1.308010930366427e+00,1.015690056865944e+01 -2.124436029358653e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.047197551196598e-01,1.640609496874670e+00,7.355434495109853e-02 -1.188280729247757e+00,1.022884191781534e+01 -2.130263455341928e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-6.981317007977318e-02,1.640609496874670e+00,7.192194888579077e-02 -1.067546513497610e+00,1.028915126435876e+01 -2.134496288638199e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-3.490658503988659e-02,1.640609496874670e+00,7.001969237012957e-02 -9.495050041979805e-01,1.033573232761083e+01 -2.136828469832736e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",0.000000000000000e+00,1.640609496874670e+00,6.767128291339283e-02 -8.368509838125058e-01,1.036667290323207e+01 -2.137089328997199e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",3.490658503988659e-02,1.640609496874670e+00,6.464998115289357e-02 -7.309032340787104e-01,1.038034706977844e+01 -2.135248504290527e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",6.981317007977318e-02,1.640609496874670e+00,6.073251665200822e-02 -6.314525174628729e-01,1.037551170998268e+01 -2.131415463699147e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.047197551196598e-01,1.640609496874670e+00,5.574587744963496e-02 -5.366325796586073e-01,1.035139142312564e+01 -2.125834583711946e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.396263401595464e-01,1.640609496874670e+00,4.960474842152082e-02 -4.424581495320918e-01,1.030774968982876e+01 -2.118876244096347e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.745329251994329e-01,1.640609496874670e+00,4.234453653305239e-02 -3.413612805693927e-01,1.024494724899720e+01 -2.111023809238999e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",2.094395102393196e-01,1.640609496874670e+00,3.416538338886882e-02 -2.179692676751841e-01,1.016399043782631e+01 -2.102855791419089e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",2.443460952792061e-01,1.640609496874670e+00,2.553861520900923e-02 -3.638254242224527e-02,1.006657208491612e+01 -2.095022033800694e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",2.792526803190927e-01,1.640609496874670e+00,1.759219195323468e-02 2.982447801246190e-01,9.955104743439705e+00 -2.088212519418111e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",3.141592653589793e-01,1.640609496874670e+00,1.335794516352886e-02 9.528328592336764e-01,9.832740142317633e+00 -2.083117537268825e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",3.490658503988659e-01,1.640609496874670e+00,1.625338254122477e-02 1.641429563527653e+00,9.703360055147602e+00 -2.080378589935418e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",3.839724354387525e-01,1.640609496874670e+00,2.306993390383261e-02 1.983576747965574e+00,9.571514194157745e+00 -2.080530826066610e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",4.188790204786391e-01,1.640609496874670e+00,3.021410857285598e-02 2.129072131968313e+00,9.442274106983902e+00 -2.083940128130865e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",4.537856055185257e-01,1.640609496874670e+00,3.627600257916072e-02 2.183988644139991e+00,9.320974022219984e+00 -2.090741283801191e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",4.886921905584123e-01,1.640609496874670e+00,4.065664126669737e-02 2.185570635757295e+00,9.212825876506425e+00 -2.100787392053721e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",5.235987755982988e-01,1.640609496874670e+00,4.314563149476423e-02 2.145631501683802e+00,9.122428781025750e+00 -2.113623427143286e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",5.585053606381855e-01,1.640609496874670e+00,4.386113661447740e-02 2.065446770592145e+00,9.053237804998091e+00 -2.128496577429638e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",5.934119456780721e-01,1.640609496874670e+00,4.326601000545574e-02 1.941496717224913e+00,9.007098114796619e+00 -2.144410692833449e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",6.283185307179586e-01,1.640609496874670e+00,4.216074120799358e-02 1.770523860780955e+00,8.983966786260872e+00 -2.160221986920436e+00
