Variation, Phi(rad), Theta(rad), rEphi(mag ang),rEtheta(mag ang)
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.199114857512855e+00,1.884955592153876e+00,6.738814852010759e-02 -1.893537470020953e-01,8.518866088037964e+00 6.115859636259631e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.234021442552742e+00,1.884955592153876e+00,5.837523352097681e-02 -2.348803589727318e-01,8.519341112591970e+00 4.375491140402024e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.268928027592628e+00,1.884955592153876e+00,4.768475129057163e-02 -2.201080402111871e-01,8.520831670188951e+00 2.688644067102908e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.303834612632515e+00,1.884955592153876e+00,3.723989675202998e-02 -8.937723663770165e-02,8.522921838419812e+00 1.060754470251305e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.338741197672402e+00,1.884955592153876e+00,3.065622135613285e-02 2.240243844612898e-01,8.525346676312465e+00 -5.033222745117371e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.373647782712288e+00,1.884955592153876e+00,3.190596983998295e-02 6.217515809305717e-01,8.528053425853006e+00 -1.999510481577831e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.408554367752175e+00,1.884955592153876e+00,3.968691106960423e-02 8.688307313164906e-01,8.531232225921670e+00 -3.424672359660550e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.443460952792061e+00,1.884955592153876e+00,4.948146850236174e-02 9.512310021493756e-01,8.535306681929860e+00 -4.776713314204596e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.478367537831948e+00,1.884955592153876e+00,5.838163514985424e-02 9.389201778999159e-01,8.540881076463489e+00 -6.054623896258752e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.513274122871834e+00,1.884955592153876e+00,6.500306486696449e-02 8.732729786397354e-01,8.548649022059211e+00 -7.258450428790406e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.548180707911721e+00,1.884955592153876e+00,6.880069594782584e-02 7.722783976893370e-01,8.559276268941064e+00 -8.389190716566628e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.583087292951608e+00,1.884955592153876e+00,6.980054790012885e-02 6.419654919664340e-01,8.573276300477632e+00 -9.448618125183497e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.617993877991494e+00,1.884955592153876e+00,6.850921336341077e-02 4.820214593910170e-01,8.590899667122523e+00 -1.043904623402755e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.652900463031381e+00,1.884955592153876e+00,6.586484639459030e-02 2.893048599746183e-01,8.612055914564451e+00 -1.136305547806540e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.687807048071268e+00,1.884955592153876e+00,6.314255096435713e-02 6.250836153805282e-02,8.636280805709141e+00 -1.222321013089465e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.722713633111154e+00,1.884955592153876e+00,6.169828872413738e-02 -1.906844789490041e-01,8.662752836029545e+00 -1.302179630261911e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.757620218151041e+00,1.884955592153876e+00,6.248456173862320e-02 -4.488453478812583e-01,8.690354039397416e+00 -1.376060829794676e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.792526803190927e+00,1.884955592153876e+00,6.558780673171805e-02 -6.840248611606792e-01,8.717763001014646e+00 -1.444080250537837e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.827433388230814e+00,1.884955592153876e+00,7.024557383839596e-02 -8.766951602545903e-01,8.743564317571584e+00 -1.506282725488379e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.862339973270700e+00,1.884955592153876e+00,7.531139009234721e-02 -1.021387605461861e+00,8.766358820055476e+00 -1.562642656240926e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.897246558310587e+00,1.884955592153876e+00,7.969848669523920e-02 -1.121326693498150e+00,8.784861984381454e+00 -1.613070757337894e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.932153143350474e+00,1.884955592153876e+00,8.258455744639881e-02 -1.181961726999810e+00,8.797982738917375e+00 -1.657425684445217e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.967059728390360e+00,1.884955592153876e+00,8.345471126253381e-02 -1.207636426513608e+00,8.804879865690996e+00 -1.695528921479607e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.001966313430247e+00,1.884955592153876e+00,8.208730953587927e-02 -1.200458256641249e+00,8.804997225879934e+00 -1.727181402290029e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.036872898470133e+00,1.884955592153876e+00,7.853223755487909e-02 -1.159927853909479e+00,8.798081482720750e+00 -1.752180570465073e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.071779483510020e+00,1.884955592153876e+00,7.309840049971898e-02 -1.082597099421398e+00,8.784186735014762e+00 -1.770336839597526e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.106686068549906e+00,1.884955592153876e+00,6.635719563874325e-02 -9.615919234803804e-01,8.763669805964946e+00 -1.781488640793168e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.141592653589793e+00,1.884955592153876e+00,5.916381217810367e-02 -7.865424430104332e-01,8.737178386717323e+00 -1.785515401433395e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.141592653589793e+00,1.919862177193763e+00,6.203245014660586e-02 -8.269512992592234e-01,8.456387119182898e+00 -1.714048141559656e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.106686068549906e+00,1.919862177193763e+00,5.513630637124232e-02 -6.087968376869612e-01,8.428286997186579e+00 -1.710572746405214e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.071779483510020e+00,1.919862177193763e+00,4.974900549962640e-02 -3.247372673521753e-01,8.397425971374467e+00 -1.700094870868248e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.036872898470133e+00,1.919862177193763e+00,4.708891041670348e-02 1.417248223317666e-02,8.365123622028996e+00 -1.682671492783168e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.001966313430247e+00,1.919862177193763e+00,4.769564297434611e-02 3.714548727158619e-01,8.332845972098941e+00 -1.658413267718919e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.967059728390360e+00,1.919862177193763e+00,5.104176803718743e-02 7.077813252421055e-01,8.302140141491522e+00 -1.627478509642253e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.932153143350474e+00,1.919862177193763e+00,5.598174710646604e-02 1.007820356068712e+00,8.274558436596948e+00 -1.590062470395356e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.897246558310587e+00,1.919862177193763e+00,6.145737986957869e-02 1.277162347981222e+00,8.251574389218089e+00 -1.546382202002604e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.862339973270700e+00,1.919862177193763e+00,6.680325907398792e-02 1.527442568022686e+00,8.234494380674111e+00 -1.496657846722216e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.827433388230814e+00,1.919862177193763e+00,7.172799425543473e-02 1.768255849100558e+00,8.224369287419931e+00 -1.441091834911519e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.792526803190927e+00,1.919862177193763e+00,7.618622505144208e-02 2.005104177329977e+00,8.221911111365667e+00 -1.379848052317207e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.757620218151041e+00,1.919862177193763e+00,8.022699657470110e-02 2.239633245995393e+00,8.227420036270942e+00 -1.313033403875231e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.722713633111154e+00,1.919862177193763e+00,8.384854334290631e-02 2.470642956735386e+00,8.240728027942332e+00 -1.240684199586759e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.687807048071268e+00,1.919862177193763e+00,8.689008393708540e-02 2.695414192227814e+00,8.261166007588340e+00 -1.162759337586591e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.652900463031381e+00,1.919862177193763e+00,8.899035226709029e-02 2.910959100725326e+00,8.287562419379764e+00 -1.079141394271569e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.617993877991494e+00,1.919862177193763e+00,8.962166457658134e-02 3.114772138644606e+00,8.318280943135072e+00 -9.896456144789143e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.583087292951608e+00,1.919862177193763e+00,8.818137135559154e-02 -2.978316144210169e+00,8.351303298330459e+00 -8.940356828158191e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.548180707911721e+00,1.919862177193763e+00,8.410995265153474e-02 -2.804054980476888e+00,8.384358966922079e+00 -7.920443216257520e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.513274122871834e+00,1.919862177193763e+00,7.701146255939970e-02 -2.649316241729337e+00,8.415097332635590e+00 -6.833963935640744e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.478367537831948e+00,1.919862177193763e+00,6.677212677542257e-02 -2.522363469400274e+00,8.441290119395834e+00 -5.678323304138183e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.443460952792061e+00,1.919862177193763e+00,5.371780210347023e-02 -2.443930335137521e+00,8.461044664265170e+00 -4.451302461373909e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.408554367752175e+00,1.919862177193763e+00,3.902671346809306e-02 -2.473013029190887e+00,8.473003216494462e+00 -3.151257896612737e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.373647782712288e+00,1.919862177193763e+00,2.652135373922024e-02 -2.784194431383998e+00,8.476501545983576e+00 -1.777293919555128e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.338741197672402e+00,1.919862177193763e+00,2.649307962863219e-02 2.836232466776708e+00,8.471662459049481e+00 -3.294085993736889e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.303834612632515e+00,1.919862177193763e+00,4.078237540216825e-02 2.487892334705722e+00,8.459406380705797e+00 1.191388213952422e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.268928027592628e+00,1.919862177193763e+00,5.961131553144001e-02 2.440538831913709e+00,8.441371282717395e+00 2.782990471318382e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.234021442552742e+00,1.919862177193763e+00,7.844510934604594e-02 2.506194326282761e+00,8.419746631138125e+00 4.442156649991277e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.199114857512855e+00,1.919862177193763e+00,9.537386890029738e-02 2.619052162268707e+00,8.397038920038751e+00 6.164531741287493e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.164208272472969e+00,1.919862177193763e+00,1.092583607050404e-01 2.755207076812289e+00,8.375797598407861e+00 7.944746773520236e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.129301687433082e+00,1.919862177193763e+00,1.193542617705810e-01 2.904171002690983e+00,8.358337496749817e+00 9.776605543868861e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.094395102393195e+00,1.919862177193763e+00,1.252319931530155e-01 3.060433071021890e+00,8.346495269584292e+00 1.165335469766773e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.059488517353309e+00,1.919862177193763e+00,1.267506886893474e-01 -3.062686002704126e+00,8.341451964495718e+00 1.356801566879729e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.024581932313422e+00,1.919862177193763e+00,1.240345163640710e-01 -2.901559872604857e+00,8.343642330291157e+00 1.551374072817187e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.989675347273536e+00,1.919862177193763e+00,1.174406008049167e-01 -2.742084110507857e+00,8.352756392575621e+00 1.748414649286842e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.954768762233649e+00,1.919862177193763e+00,1.075197056867532e-01 -2.587553978956195e+00,8.367823803603573e+00 1.947358048844108e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.919862177193763e+00,1.919862177193763e+00,9.497605327228209e-02 -2.442691855689376e+00,8.387360049213491e+00 2.147728930400688e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.884955592153876e+00,1.919862177193763e+00,8.063779128177612e-02 -2.315179956467275e+00,8.409547925843835e+00 2.349147614766983e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.850049007113989e+00,1.919862177193763e+00,6.546115701766060e-02 -2.218882138942160e+00,8.432427959156687e+00 2.551325508549587e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.815142422074103e+00,1.919862177193763e+00,5.062514551594269e-02 -2.180900348976842e+00,8.454076116912917e+00 2.754052384040685e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.780235837034216e+00,1.919862177193763e+00,3.785752640192057e-02 -2.253772692188512e+00,8.472753998742133e+00 2.957178436511021e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.745329251994330e+00,1.919862177193763e+00,3.004268406148247e-02 -2.500192145378065e+00,8.487023579510460e+00 -3.122591218292592e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.710422666954443e+00,1.919862177193763e+00,3.009670359038797e-02 -2.832169405979272e+00,8.495824217869869e+00 -2.918975219340703e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.675516081914556e+00,1.919862177193763e+00,3.650180046418113e-02 -3.025658435146102e+00,8.498513544240204e+00 -2.715245521566553e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.640609496874670e+00,1.919862177193763e+00,4.531948514112708e-02 -3.058429538018078e+00,8.494876152040042e+00 -2.511500477673088e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.605702911834783e+00,1.919862177193763e+00,5.429256034834917e-02 -2.998276120965038e+00,8.485105149201415e+00 -2.307860403934136e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.570796326794897e+00,1.919862177193763e+00,6.256217269261474e-02 -2.889186989702880e+00,8.469762012723566e+00 -2.104473584361249e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.535889741755010e+00,1.919862177193763e+00,6.988941101406369e-02 -2.753315443841331e+00,8.449720133249638e+00 -1.901518133992143e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.500983156715124e+00,1.919862177193763e+00,7.631125234019535e-02 -2.602105384346935e+00,8.426097103324732e+00 -1.699200060809027e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.466076571675237e+00,1.919862177193763e+00,8.199020695951556e-02 -2.441891125725471e+00,8.400180262947549e+00 -1.497748041369695e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.431169986635350e+00,1.919862177193763e+00,8.712969943539323e-02 -2.276404684667831e+00,8.373349316007541e+00 -1.297405581264931e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.396263401595464e+00,1.919862177193763e+00,9.191315481356235e-02 -2.107944573760363e+00,8.346999048450169e+00 -1.098421382334867e+00
