Phi[deg],Theta[deg],rETotal[mV]
-160,16,5572.05
-158,16,5526.85
-156,16,5478.47
-154,16,5427.19
-152,16,5373.28
-150,16,5317.07
-148,16,5258.85
-146,16,5198.96
-144,16,5137.71
-142,16,5075.42
-140,16,5012.43
-138,16,4949.07
-136,16,4885.64
-134,16,4822.46
-132,16,4759.85
-130,16,4698.1
-128,16,4637.49
-126,16,4578.32
-124,16,4520.83
-122,16,4465.29
-120,16,4411.93
-118,16,4360.97
-116,16,4312.63
-114,16,4267.1
-112,16,4224.55
-110,16,4185.15
-108,16,4149.06
-106,16,4116.39
-104,16,4087.28
-102,16,4061.82
-100,16,4040.1
-98,16,4022.2
-96,16,4008.18
-94,16,3998.09
-92,16,3991.96
-90,16,3989.81
-88,16,3991.64
-86,16,3997.46
-84,16,4007.25
-82,16,4020.96
-80,16,4038.56
-78,16,4059.98
-76,16,4085.16
-74,16,4113.99
-72,16,4146.39
-70,16,4182.23
-68,16,4221.37
-66,16,4263.69
-64,16,4309
-62,16,4357.13
-60,16,4407.9
-58,16,4461.09
-56,16,4516.48
-54,16,4573.82
-52,16,4632.88
-50,16,4693.39
-48,16,4755.06
-46,16,4817.62
-44,16,4880.75
-42,16,4944.17
-40,16,5007.54
-38,16,5070.55
-36,16,5132.88
-34,16,5194.2
-32,16,5254.18
-30,16,5312.5
-28,16,5368.84
-26,16,5422.89
-24,16,5474.34
-22,16,5522.89
-20,16,5568.28
-18,16,5610.23
-16,16,5648.49
-14,16,5682.85
-12,16,5713.1
-10,16,5739.05
-8,16,5760.55
-6,16,5777.47
-4,16,5789.7
-2,16,5797.18
0,16,5799.85
2,16,5797.7
4,16,5790.74
6,16,5779.03
8,16,5762.62
10,16,5741.63
12,16,5716.17
14,16,5686.41
16,16,5652.52
18,16,5614.71
20,16,5573.21
22,16,5528.25
24,16,5480.1
26,16,5429.04
28,16,5375.37
30,16,5319.38
32,16,5261.38
34,16,5201.7
36,16,5140.67
38,16,5078.59
40,16,5015.81
42,16,4952.65
44,16,4889.42
46,16,4826.44
48,16,4764.02
50,16,4702.45
52,16,4642.03
54,16,4583.04
56,16,4525.73
58,16,4470.36
60,16,4417.17
62,16,4366.38
64,16,4318.2
66,16,4272.83
68,16,4230.44
70,16,4191.2
72,16,4155.25
74,16,4122.73
76,16,4093.76
78,16,4068.43
80,16,4046.84
82,16,4029.07
84,16,4015.17
86,16,4005.19
88,16,3999.16
90,16,3997.11
92,16,3999.04
94,16,4004.94
96,16,4014.8
98,16,4028.58
100,16,4046.24
102,16,4067.71
104,16,4092.91
106,16,4121.77
108,16,4154.18
110,16,4190.02
112,16,4229.16
114,16,4271.44
116,16,4316.72
118,16,4364.8
120,16,4415.5
122,16,4468.61
124,16,4523.91
126,16,4581.15
128,16,4640.09
130,16,4700.46
132,16,4761.99
134,16,4824.39
136,16,4887.36
138,16,4950.59
140,16,5013.77
142,16,5076.58
144,16,5138.7
146,16,5199.8
148,16,5259.56
150,16,5317.65
152,16,5373.75
154,16,5427.55
156,16,5478.75
158,16,5527.06
160,16,5572.19
162,16,5613.88
164,16,5651.89
166,16,5685.99
168,16,5715.98
170,16,5741.67
172,16,5762.91
174,16,5779.57
176,16,5791.54
178,16,5798.76
180,16,5801.17
-180,18,5796.86
-178,18,5793.87
-176,18,5784.84
-174,18,5769.84
-172,18,5748.95
-170,18,5722.33
-168,18,5690.12
-166,18,5652.55
-164,18,5609.83
-162,18,5562.26
-160,18,5510.1
-158,18,5453.7
-156,18,5393.39
-154,18,5329.52
-152,18,5262.49
-150,18,5192.68
-148,18,5120.49
-146,18,5046.33
-144,18,4970.62
-142,18,4893.76
-140,18,4816.16
-138,18,4738.24
-136,18,4660.38
-134,18,4582.98
-132,18,4506.42
-130,18,4431.05
-128,18,4357.23
-126,18,4285.29
-124,18,4215.55
-122,18,4148.29
-120,18,4083.8
-118,18,4022.33
-116,18,3964.12
-114,18,3909.39
-112,18,3858.34
-110,18,3811.15
-108,18,3767.98
-106,18,3728.96
-104,18,3694.24
-102,18,3663.9
-100,18,3638.06
-98,18,3616.77
-96,18,3600.11
-94,18,3588.12
-92,18,3580.84
-90,18,3578.29
-88,18,3580.47
-86,18,3587.37
-84,18,3598.99
-82,18,3615.28
-80,18,3636.21
-78,18,3661.7
-76,18,3691.68
-74,18,3726.07
-72,18,3764.76
-70,18,3807.62
-68,18,3854.51
-66,18,3905.27
-64,18,3959.73
-62,18,4017.68
-60,18,4078.91
-58,18,4143.19
-56,18,4210.25
-54,18,4279.83
-52,18,4351.62
-50,18,4425.31
-48,18,4500.57
-46,18,4577.06
-44,18,4654.4
-42,18,4732.23
-40,18,4810.16
-38,18,4887.78
-36,18,4964.69
-34,18,5040.48
-32,18,5114.73
-30,18,5187.04
-28,18,5257
-26,18,5324.2
-24,18,5388.25
-22,18,5448.77
-20,18,5505.4
-18,18,5557.8
-16,18,5605.63
-14,18,5648.62
-12,18,5686.48
-10,18,5718.98
-8,18,5745.91
-6,18,5767.11
-4,18,5782.43
-2,18,5791.77
0,18,5795.09
2,18,5792.35
4,18,5783.58
6,18,5768.83
8,18,5748.21
10,18,5721.83
12,18,5689.88
14,18,5652.55
16,18,5610.09
18,18,5562.75
20,18,5510.85
22,18,5454.68
24,18,5394.61
26,18,5330.98
28,18,5264.18
30,18,5194.6
32,18,5122.64
34,18,5048.7
36,18,4973.21
38,18,4896.56
40,18,4819.18
42,18,4741.47
44,18,4663.82
46,18,4586.62
48,18,4510.26
50,18,4435.09
52,18,4361.47
54,18,4289.72
56,18,4220.17
58,18,4153.1
60,18,4088.8
62,18,4027.51
64,18,3969.49
66,18,3914.94
68,18,3864.07
70,18,3817.05
72,18,3774.05
74,18,3735.21
76,18,3700.65
78,18,3670.48
80,18,3644.79
82,18,3623.66
84,18,3607.15
86,18,3595.31
88,18,3588.16
90,18,3585.74
92,18,3588.05
94,18,3595.07
96,18,3606.8
98,18,3623.19
100,18,3644.2
102,18,3669.77
104,18,3699.83
106,18,3734.28
108,18,3773
110,18,3815.89
112,18,3862.8
114,18,3913.56
116,18,3968
118,18,4025.93
120,18,4087.11
122,18,4151.33
124,18,4218.31
126,18,4287.79
128,18,4359.47
130,18,4433.04
132,18,4508.16
134,18,4584.48
136,18,4661.66
138,18,4739.3
140,18,4817.03
142,18,4894.44
144,18,4971.13
146,18,5046.69
148,18,5120.7
150,18,5192.77
152,18,5262.47
154,18,5329.42
156,18,5393.21
158,18,5453.47
160,18,5509.83
162,18,5561.96
164,18,5609.53
166,18,5652.24
168,18,5689.84
170,18,5722.07
172,18,5748.74
174,18,5769.67
176,18,5784.72
178,18,5793.81
180,18,5796.86
-180,20,5792.35
-178,20,5788.71
-176,20,5777.68
-174,20,5759.35
-172,20,5733.83
-170,20,5701.3
-168,20,5661.97
-166,20,5616.12
-164,20,5564.04
-162,20,5506.07
-160,20,5442.6
-158,20,5374.03
-156,20,5300.79
-154,20,5223.35
-152,20,5142.19
-150,20,5057.79
-148,20,4970.67
-146,20,4881.32
-144,20,4790.27
-142,20,4698.01
-140,20,4605.06
-138,20,4511.9
-136,20,4419.03
-134,20,4326.91
-132,20,4235.98
-130,20,4146.68
-128,20,4059.42
-126,20,3974.59
-124,20,3892.53
-122,20,3813.59
-120,20,3738.08
-118,20,3666.28
-116,20,3598.44
-114,20,3534.81
-112,20,3475.58
-110,20,3420.94
-108,20,3371.06
-106,20,3326.07
-104,20,3286.09
-102,20,3251.22
-100,20,3221.55
-98,20,3197.15
-96,20,3178.06
-94,20,3164.34
-92,20,3156.01
-90,20,3153.08
-88,20,3155.57
-86,20,3163.47
-84,20,3176.76
-82,20,3195.42
-80,20,3219.4
-78,20,3248.65
-76,20,3283.11
-74,20,3322.7
-72,20,3367.3
-70,20,3416.81
-68,20,3471.09
-66,20,3529.98
-64,20,3593.29
-62,20,3660.82
-60,20,3732.34
-58,20,3807.59
-56,20,3886.29
-54,20,3968.13
-52,20,4052.79
-50,20,4139.89
-48,20,4229.06
-46,20,4319.88
-44,20,4411.94
-42,20,4504.77
-40,20,4597.91
-38,20,4690.88
-36,20,4783.19
-34,20,4874.33
-32,20,4963.78
-30,20,5051.04
-28,20,5135.6
-26,20,5216.95
-24,20,5294.6
-22,20,5368.08
-20,20,5436.91
-18,20,5500.66
-16,20,5558.93
-14,20,5611.33
-12,20,5657.51
-10,20,5697.18
-8,20,5730.06
-6,20,5755.95
-4,20,5774.65
-2,20,5786.04
0,20,5790.06
2,20,5786.67
4,20,5775.89
6,20,5757.81
8,20,5732.54
10,20,5700.25
12,20,5661.17
14,20,5615.56
16,20,5563.72
18,20,5506
20,20,5442.76
22,20,5374.43
24,20,5301.43
26,20,5224.23
28,20,5143.3
30,20,5059.13
32,20,4972.24
34,20,4883.11
36,20,4792.28
38,20,4700.24
40,20,4607.51
42,20,4514.57
44,20,4421.91
46,20,4329.99
48,20,4239.27
50,20,4150.18
52,20,4063.13
54,20,3978.49
56,20,3896.64
58,20,3817.9
60,20,3742.59
62,20,3670.99
64,20,3603.35
66,20,3539.92
68,20,3480.89
70,20,3426.45
72,20,3376.77
74,20,3331.97
76,20,3292.19
78,20,3257.51
80,20,3228.03
82,20,3203.82
84,20,3184.92
86,20,3171.37
88,20,3163.22
90,20,3160.46
92,20,3163.12
94,20,3171.17
96,20,3184.61
98,20,3203.41
100,20,3227.52
102,20,3256.89
104,20,3291.46
106,20,3331.14
108,20,3375.83
110,20,3425.41
112,20,3479.74
114,20,3538.67
116,20,3602
118,20,3669.53
120,20,3741.03
122,20,3816.24
124,20,3894.89
126,20,3976.65
128,20,4061.21
130,20,4148.2
132,20,4237.23
134,20,4327.9
136,20,4419.78
138,20,4512.43
140,20,4605.37
142,20,4698.13
144,20,4790.2
146,20,4881.1
148,20,4970.3
150,20,5057.31
152,20,5141.61
154,20,5222.69
156,20,5300.08
158,20,5373.28
160,20,5441.84
162,20,5505.32
164,20,5563.31
166,20,5615.44
168,20,5661.36
170,20,5700.76
172,20,5733.38
174,20,5759
176,20,5777.45
178,20,5788.59
180,20,5792.35
-180,22,5787.72
-178,22,5783.38
-176,22,5770.18
-174,22,5748.24
-172,22,5717.7
-170,22,5678.78
-168,22,5631.76
-166,22,5576.97
-164,22,5514.79
-162,22,5445.65
-160,22,5370.03
-158,22,5288.44
-156,22,5201.42
-154,22,5109.54
-152,22,5013.4
-150,22,4913.6
-148,22,4810.77
-146,22,4705.52
-144,22,4598.48
-142,22,4490.27
-140,22,4381.49
-138,22,4272.73
-136,22,4164.57
-134,22,4057.56
-132,22,3952.21
-130,22,3849.04
-128,22,3748.51
-126,22,3651.05
-124,22,3557.06
-122,22,3466.91
-120,22,3380.93
-118,22,3299.42
-116,22,3222.65
-114,22,3150.85
-112,22,3084.22
-110,22,3022.93
-108,22,2967.13
-106,22,2916.93
-104,22,2872.43
-102,22,2833.71
-100,22,2800.83
-98,22,2773.82
-96,22,2752.74
-94,22,2737.59
-92,22,2728.4
-90,22,2725.17
-88,22,2727.91
-86,22,2736.62
-84,22,2751.28
-82,22,2771.88
-80,22,2798.4
-78,22,2830.81
-76,22,2869.07
-74,22,2913.11
-72,22,2962.87
-70,22,3018.24
-68,22,3079.12
-66,22,3145.35
-64,22,3216.77
-62,22,3293.18
-60,22,3374.35
-58,22,3460.02
-56,22,3549.89
-54,22,3643.62
-52,22,3740.86
-50,22,3841.21
-48,22,3944.22
-46,22,4049.43
-44,22,4156.36
-42,22,4264.46
-40,22,4373.2
-38,22,4481.99
-36,22,4590.25
-34,22,4697.37
-32,22,4802.74
-30,22,4905.72
-28,22,5005.69
-26,22,5102.04
-24,22,5194.16
-22,22,5281.44
-20,22,5363.32
-18,22,5439.26
-16,22,5508.73
-14,22,5571.27
-12,22,5626.43
-10,22,5673.84
-8,22,5713.16
-6,22,5744.11
-4,22,5766.47
-2,22,5780.09
0,22,5784.85
2,22,5780.74
4,22,5767.78
6,22,5746.07
8,22,5715.76
10,22,5677.07
12,22,5630.28
14,22,5575.72
16,22,5513.77
18,22,5444.86
20,22,5369.47
22,22,5288.11
24,22,5201.32
26,22,5109.67
28,22,5013.76
30,22,4914.19
32,22,4811.57
34,22,4706.55
36,22,4599.73
38,22,4491.73
40,22,4383.16
42,22,4274.62
44,22,4166.67
46,22,4059.86
48,22,3954.73
50,22,3851.77
52,22,3751.45
54,22,3654.2
56,22,3560.42
58,22,3470.48
60,22,3384.72
62,22,3303.43
64,22,3226.88
66,22,3155.3
68,22,3088.89
70,22,3027.82
72,22,2972.24
74,22,2922.26
76,22,2877.99
78,22,2839.49
80,22,2806.82
82,22,2780.04
84,22,2759.17
86,22,2744.24
88,22,2735.26
90,22,2732.24
92,22,2735.19
94,22,2744.09
96,22,2758.94
98,22,2779.73
100,22,2806.43
102,22,2839.01
104,22,2877.42
106,22,2921.61
108,22,2971.5
110,22,3026.99
112,22,3087.97
114,22,3154.28
116,22,3225.77
118,22,3302.22
120,22,3383.41
122,22,3469.08
124,22,3558.92
126,22,3652.61
128,22,3749.77
130,22,3850.01
132,22,3952.9
134,22,4057.97
136,22,4164.73
138,22,4272.65
140,22,4381.18
142,22,4489.76
144,22,4597.78
146,22,4704.66
148,22,4809.76
150,22,4912.48
152,22,5012.18
154,22,5108.26
156,22,5200.1
158,22,5287.11
160,22,5368.72
162,22,5444.38
164,22,5513.59
166,22,5575.86
168,22,5630.76
170,22,5677.92
172,22,5716.99
174,22,5747.69
176,22,5769.81
178,22,5783.19
180,22,5787.72
-180,24,5783.06
-178,24,5777.96
-176,24,5762.45
-174,24,5736.63
-172,24,5700.71
-170,24,5654.95
-168,24,5599.7
-166,24,5535.37
-164,24,5462.43
-162,24,5381.42
-160,24,5292.92
-158,24,5197.57
-156,24,5096.02
-154,24,4988.98
-152,24,4877.18
-150,24,4761.35
-148,24,4642.23
-146,24,4520.59
-144,24,4397.17
-142,24,4272.7
-140,24,4147.9
-138,24,4023.47
-136,24,3900.08
-134,24,3778.37
-132,24,3658.94
-130,24,3542.36
-128,24,3429.15
-126,24,3319.79
-124,24,3214.72
-122,24,3114.32
-120,24,3018.95
-118,24,2928.91
-116,24,2844.45
-114,24,2765.79
-112,24,2693.09
-110,24,2626.51
-108,24,2566.13
-106,24,2512.02
-104,24,2464.24
-102,24,2422.82
-100,24,2387.74
-98,24,2359.02
-96,24,2336.65
-94,24,2320.6
-92,24,2310.87
-90,24,2307.45
-88,24,2310.34
-86,24,2319.54
-84,24,2335.06
-82,24,2356.91
-80,24,2385.1
-78,24,2419.65
-76,24,2460.56
-74,24,2507.83
-72,24,2561.43
-70,24,2621.32
-68,24,2687.44
-66,24,2759.67
-64,24,2837.89
-62,24,2921.94
-60,24,3011.59
-58,24,3106.59
-56,24,3206.66
-54,24,3311.43
-52,24,3420.52
-50,24,3533.51
-48,24,3649.9
-46,24,3769.18
-44,24,3890.77
-42,24,4014.09
-40,24,4138.48
-38,24,4263.28
-36,24,4387.8
-34,24,4511.3
-32,24,4633.07
-30,24,4752.33
-28,24,4868.36
-26,24,4980.39
-24,24,5087.68
-22,24,5189.52
-20,24,5285.19
-18,24,5374.04
-16,24,5455.41
-14,24,5528.74
-12,24,5593.49
-10,24,5649.17
-8,24,5695.37
-6,24,5731.74
-4,24,5758.02
-2,24,5774.01
0,24,5779.57
2,24,5774.68
4,24,5759.36
6,24,5733.75
8,24,5698.03
10,24,5652.47
12,24,5597.43
14,24,5533.31
16,24,5460.58
18,24,5379.78
20,24,5291.5
22,24,5196.36
24,24,5095.03
26,24,4988.21
28,24,4876.62
30,24,4761
32,24,4642.1
34,24,4520.67
36,24,4397.46
38,24,4273.2
40,24,4148.61
42,24,4024.39
44,24,3901.21
46,24,3779.71
48,24,3660.49
50,24,3544.11
52,24,3431.12
54,24,3321.97
56,24,3217.12
58,24,3116.95
60,24,3021.81
62,24,2932
64,24,2847.78
66,24,2769.36
68,24,2696.91
70,24,2630.57
72,24,2570.43
74,24,2516.58
76,24,2469.05
78,24,2427.87
80,24,2393.05
82,24,2364.57
84,24,2342.44
86,24,2326.64
88,24,2317.16
90,24,2313.98
92,24,2317.11
94,24,2326.54
96,24,2342.3
98,24,2364.38
100,24,2392.8
102,24,2427.57
104,24,2468.7
106,24,2516.17
108,24,2569.96
110,24,2630.03
112,24,2696.3
114,24,2768.68
116,24,2847.03
118,24,2931.17
120,24,3020.89
122,24,3115.94
124,24,3216.02
126,24,3320.77
128,24,3429.83
130,24,3542.74
132,24,3659.02
134,24,3778.17
136,24,3899.61
138,24,4022.74
140,24,4146.93
142,24,4271.51
144,24,4395.78
146,24,4519.04
148,24,4640.53
150,24,4759.53
152,24,4875.28
154,24,4987.03
156,24,5094.04
158,24,5195.6
160,24,5291.01
162,24,5379.58
164,24,5460.71
166,24,5533.78
168,24,5598.29
170,24,5653.73
172,24,5699.71
174,24,5735.86
176,24,5761.93
178,24,5777.7
180,24,5783.06
-180,26,5778.46
-178,26,5772.57
-176,26,5754.58
-174,26,5724.65
-172,26,5683.01
-170,26,5630
-168,26,5566.03
-166,26,5491.62
-164,26,5407.33
-162,26,5313.83
-160,26,5211.82
-158,26,5102.06
-156,26,4985.38
-154,26,4862.6
-152,26,4734.61
-150,26,4602.29
-148,26,4466.52
-146,26,4328.22
-144,26,4188.26
-142,26,4047.5
-140,26,3906.79
-138,26,3766.95
-136,26,3628.74
-134,26,3492.9
-132,26,3360.12
-130,26,3231.03
-128,26,3106.22
-126,26,2986.2
-124,26,2871.46
-122,26,2762.39
-120,26,2659.35
-118,26,2562.62
-116,26,2472.44
-114,26,2388.97
-112,26,2312.34
-110,26,2242.61
-108,26,2179.8
-106,26,2123.89
-104,26,2074.84
-102,26,2032.56
-100,26,1996.98
-98,26,1967.98
-96,26,1945.48
-94,26,1929.4
-92,26,1919.67
-90,26,1916.25
-88,26,1919.12
-86,26,1928.3
-84,26,1943.83
-82,26,1965.78
-80,26,1994.21
-78,26,2029.24
-76,26,2070.95
-74,26,2119.44
-72,26,2174.79
-70,26,2237.05
-68,26,2306.24
-66,26,2382.35
-64,26,2465.3
-62,26,2555
-60,26,2651.27
-58,26,2753.89
-56,26,2862.57
-54,26,2976.96
-52,26,3096.66
-50,26,3221.21
-48,26,3350.07
-46,26,3482.67
-44,26,3618.37
-42,26,3756.48
-40,26,3896.28
-38,26,4036.98
-36,26,4177.78
-34,26,4317.83
-32,26,4456.26
-30,26,4592.18
-28,26,4724.71
-26,26,4852.94
-24,26,4975.99
-22,26,5092.99
-20,26,5203.08
-18,26,5305.46
-16,26,5399.37
-14,26,5484.07
-12,26,5558.93
-10,26,5623.36
-8,26,5676.85
-6,26,5718.98
-4,26,5749.42
-2,26,5767.91
0,26,5774.31
2,26,5768.58
4,26,5750.75
6,26,5720.99
8,26,5679.51
10,26,5626.67
12,26,5562.88
14,26,5488.64
16,26,5404.54
18,26,5311.22
20,26,5209.4
22,26,5099.85
24,26,4983.36
26,26,4860.79
28,26,4732.99
30,26,4600.87
32,26,4465.31
34,26,4327.21
36,26,4187.44
38,26,4046.88
40,26,3906.38
42,26,3766.73
44,26,3628.72
46,26,3493.09
48,26,3360.52
50,26,3231.64
52,26,3107.04
54,26,2987.25
56,26,2872.74
58,26,2763.91
60,26,2661.11
62,26,2564.64
64,26,2474.72
66,26,2391.52
68,26,2315.16
70,26,2245.7
72,26,2183.16
74,26,2127.53
76,26,2078.75
78,26,2036.74
80,26,2001.42
82,26,1972.68
84,26,1950.45
86,26,1934.62
88,26,1925.15
90,26,1921.99
92,26,1925.13
94,26,1934.57
96,26,1950.37
98,26,1972.58
100,26,2001.29
102,26,2036.6
104,26,2078.58
106,26,2127.35
108,26,2182.96
110,26,2245.47
112,26,2314.9
114,26,2391.23
116,26,2474.39
118,26,2564.26
120,26,2660.67
122,26,2763.39
124,26,2872.14
126,26,2986.57
128,26,3106.27
130,26,3230.78
132,26,3359.56
134,26,3492.05
136,26,3627.61
138,26,3765.54
140,26,3905.14
142,26,4045.61
144,26,4186.16
146,26,4325.95
148,26,4464.1
150,26,4599.75
152,26,4731.99
154,26,4859.94
156,26,4982.71
158,26,5099.43
160,26,5209.26
162,26,5311.38
164,26,5405.04
166,26,5489.52
168,26,5564.16
170,26,5628.39
172,26,5681.69
174,26,5723.64
176,26,5753.89
178,26,5772.22
180,26,5778.46
-180,28,5774.01
-178,28,5767.27
-176,28,5746.68
-174,28,5712.42
-172,28,5664.76
-170,28,5604.12
-168,28,5531
-166,28,5446.01
-164,28,5349.86
-162,28,5243.33
-160,28,5127.27
-158,28,5002.59
-156,28,4870.28
-154,28,4731.34
-152,28,4586.79
-150,28,4437.71
-148,28,4285.13
-146,28,4130.12
-144,28,3973.7
-142,28,3816.9
-140,28,3660.7
-138,28,3506.02
-136,28,3353.77
-134,28,3204.79
-132,28,3059.84
-130,28,2919.65
-128,28,2784.87
-126,28,2656.08
-124,28,2533.77
-122,28,2418.38
-120,28,2310.24
-118,28,2209.63
-116,28,2116.74
-114,28,2031.65
-112,28,1954.39
-110,28,1884.92
-108,28,1823.11
-106,28,1768.78
-104,28,1721.71
-102,28,1681.63
-100,28,1648.29
-98,28,1621.41
-96,28,1600.74
-94,28,1586.06
-92,28,1577.23
-90,28,1574.12
-88,28,1576.71
-86,28,1585.02
-84,28,1599.15
-82,28,1619.28
-80,28,1645.59
-78,28,1678.35
-76,28,1717.83
-74,28,1764.29
-72,28,1818
-70,28,1879.19
-68,28,1948.05
-66,28,2024.69
-64,28,2109.18
-62,28,2201.51
-60,28,2301.58
-58,28,2409.21
-56,28,2524.14
-54,28,2646.03
-52,28,2774.45
-50,28,2908.91
-48,28,3048.83
-46,28,3193.56
-44,28,3342.38
-42,28,3494.52
-40,28,3649.13
-38,28,3805.33
-36,28,3962.17
-34,28,4118.66
-32,28,4273.81
-30,28,4426.56
-28,28,4575.86
-26,28,4720.66
-24,28,4859.9
-22,28,4992.54
-20,28,5117.57
-18,28,5234.02
-16,28,5340.98
-14,28,5437.57
-12,28,5523.03
-10,28,5596.64
-8,28,5657.79
-6,28,5705.97
-4,28,5740.77
-2,28,5761.91
0,28,5769.19
2,28,5762.56
4,28,5742.08
6,28,5707.92
8,28,5660.38
10,28,5599.86
12,28,5526.88
14,28,5442.03
16,28,5346.03
18,28,5239.66
20,28,5123.76
22,28,4999.26
24,28,4867.13
26,28,4728.36
28,28,4584
30,28,4435.1
32,28,4282.71
34,28,4127.88
36,28,3971.65
38,28,3815.04
40,28,3659.02
42,28,3504.53
44,28,3352.47
46,28,3203.69
48,28,3058.95
50,28,2918.97
52,28,2784.42
54,28,2655.86
56,28,2533.81
58,28,2418.68
60,28,2310.82
62,28,2210.5
64,28,2117.9
66,28,2033.11
68,28,1956.16
70,28,1886.99
72,28,1825.48
74,28,1771.44
76,28,1724.65
78,28,1684.85
80,28,1651.77
82,28,1625.14
84,28,1604.72
86,28,1590.28
88,28,1581.68
90,28,1578.82
92,28,1581.65
94,28,1590.23
96,28,1604.64
98,28,1625.05
100,28,1651.68
102,28,1684.77
104,28,1724.58
106,28,1771.4
108,28,1825.46
110,28,1887
112,28,1956.2
114,28,2033.17
116,28,2117.97
118,28,2210.58
120,28,2310.88
122,28,2418.71
124,28,2533.8
126,28,2655.79
128,28,2784.28
130,28,2918.75
132,28,3058.63
134,28,3203.27
136,28,3351.97
138,28,3503.94
140,28,3658.35
142,28,3814.31
144,28,3970.89
146,28,4127.11
148,28,4281.97
150,28,4434.42
152,28,4583.43
154,28,4727.93
156,28,4866.88
158,28,4999.25
160,28,5124.02
162,28,5240.24
164,28,5346.97
166,28,5443.37
168,28,5528.64
170,28,5602.09
172,28,5663.09
174,28,5711.14
176,28,5745.82
178,28,5766.84
180,28,5774.01
-180,30,5769.79
-178,30,5762.18
-176,30,5738.86
-174,30,5700.06
-172,30,5646.11
-170,30,5577.5
-168,30,5494.84
-166,30,5398.86
-164,30,5290.39
-162,30,5170.38
-160,30,5039.82
-158,30,4899.82
-156,30,4751.53
-154,30,4596.12
-152,30,4434.83
-150,30,4268.88
-148,30,4099.53
-146,30,3927.98
-144,30,3755.46
-142,30,3583.14
-140,30,3412.15
-138,30,3243.58
-136,30,3078.46
-134,30,2917.75
-132,30,2762.35
-130,30,2613.08
-128,30,2470.67
-126,30,2335.78
-124,30,2208.97
-122,30,2090.69
-120,30,1981.31
-118,30,1881.06
-116,30,1790.05
-114,30,1708.29
-112,30,1635.63
-110,30,1571.82
-108,30,1516.49
-106,30,1469.16
-104,30,1429.31
-102,30,1396.34
-100,30,1369.67
-98,30,1348.71
-96,30,1332.96
-94,30,1321.99
-92,30,1315.46
-90,30,1313.17
-88,30,1315.04
-86,30,1321.15
-84,30,1331.68
-82,30,1346.94
-80,30,1367.38
-78,30,1393.49
-76,30,1425.85
-74,30,1465.05
-72,30,1511.69
-70,30,1566.31
-68,30,1629.39
-66,30,1701.31
-64,30,1782.36
-62,30,1872.67
-60,30,1972.26
-58,30,2081.02
-56,30,2198.73
-54,30,2325.03
-52,30,2459.47
-50,30,2601.49
-48,30,2750.44
-46,30,2905.59
-44,30,3066.1
-42,30,3231.09
-40,30,3399.58
-38,30,3570.56
-36,30,3742.92
-34,30,3915.53
-32,30,4087.21
-30,30,4256.76
-28,30,4422.93
-26,30,4584.49
-24,30,4740.2
-22,30,4888.84
-20,30,5029.22
-18,30,5160.18
-16,30,5280.64
-14,30,5389.57
-12,30,5486.04
-10,30,5569.22
-8,30,5638.36
-6,30,5692.85
-4,30,5732.22
-2,30,5756.11
0,30,5764.3
2,30,5756.72
4,30,5733.45
6,30,5694.69
8,30,5640.81
10,30,5572.27
12,30,5489.7
14,30,5393.81
16,30,5285.46
18,30,5165.56
20,30,5035.15
22,30,4895.29
24,30,4747.15
26,30,4591.91
28,30,4430.78
30,30,4265
32,30,4095.8
34,30,3924.43
36,30,3752.07
38,30,3579.92
40,30,3409.11
42,30,3240.72
44,30,3075.78
46,30,2915.27
48,30,2760.09
50,30,2611.04
52,30,2468.88
54,30,2334.26
56,30,2207.74
58,30,2089.77
60,30,1980.72
62,30,1880.81
64,30,1790.16
66,30,1708.76
68,30,1636.46
70,30,1573
72,30,1518
74,30,1470.99
76,30,1431.42
78,30,1398.7
80,30,1372.24
82,30,1351.48
84,30,1335.9
86,30,1325.09
88,30,1318.71
90,30,1316.58
92,30,1318.62
94,30,1324.92
96,30,1335.68
98,30,1351.21
100,30,1371.96
102,30,1398.42
104,30,1431.18
106,30,1470.82
108,30,1517.92
110,30,1573.02
112,30,1636.59
114,30,1709
116,30,1790.51
118,30,1881.25
120,30,1981.22
122,30,2090.32
124,30,2208.31
126,30,2334.82
128,30,2469.41
130,30,2611.51
132,30,2760.48
134,30,2915.58
136,30,3075.99
138,30,3240.82
140,30,3409.11
142,30,3579.84
144,30,3751.93
146,30,3924.25
148,30,4095.62
150,30,4264.85
152,30,4430.71
154,30,4591.96
156,30,4747.38
158,30,4895.75
160,30,5035.87
162,30,5166.61
164,30,5286.87
166,30,5395.64
168,30,5491.97
170,30,5575.03
172,30,5644.07
174,30,5698.5
176,30,5737.81
178,30,5761.64
180,30,5769.79
-180,32,5765.9
-178,32,5757.36
-176,32,5731.21
-174,32,5687.69
-172,32,5627.21
-170,32,5550.33
-168,32,5457.8
-166,32,5350.46
-164,32,5229.3
-162,32,5095.43
-160,32,4950.04
-158,32,4794.41
-156,32,4629.9
-154,32,4457.89
-152,32,4279.8
-150,32,4097.08
-148,32,3911.17
-146,32,3723.5
-144,32,3535.46
-142,32,3348.41
-140,32,3163.69
-138,32,2982.54
-136,32,2806.16
-134,32,2635.69
-132,32,2472.18
-130,32,2316.6
-128,32,2169.83
-126,32,2032.66
-124,32,1905.77
-122,32,1789.68
-120,32,1684.8
-118,32,1591.33
-116,32,1509.28
-114,32,1438.45
-112,32,1378.39
-110,32,1328.45
